continent,superregion,region,area,province,location_type,location_name,hexcode,topography,vegetation,climate,religion,culture,raw_material,natural_harbor_suitability,owner,cores,old_province_number
africa,fangaula_superregion,dao_nako_region,dogo_babolo_area,anbennar6309,land,anbennar6309,6785a3,flatland,grasslands,continental,,,unknown,,,,6309
africa,fangaula_superregion,kubaci_region,kudhah_area,anbennar6310,land,anbennar6310,fa4d42,flatland,grasslands,continental,elikhetist,mantimatu,incense,,L13,L13,6310
africa,fangaula_superregion,janama_region,farirarge_area,anbennar6311,land,anbennar6311,874323,flatland,grasslands,continental,fangaulan_pantheon,binwarji,incense,,L22,"L22,S99",6311
africa,fangaula_superregion,janama_region,baghan_area,je_calabash,land,je_calabash,274688,flatland,grasslands,continental,fangaulan_pantheon,binwarji,wheat,,L22,L22,6312
africa,fangaula_superregion,janama_region,cikela_jigin_area,anbennar6313,land,anbennar6313,0443d8,flatland,grasslands,continental,fangaulan_pantheon,taafi,wine,,L22,L17,6313
africa,fangaula_superregion,kubaci_region,kaino_binni_area,anbennar6314,land,anbennar6314,fd7102,flatland,grasslands,continental,fangaulan_pantheon,ndurubu,livestock,,S94,S94,6314
africa,fangaula_superregion,dao_nako_region,grahamia_area,rainbow_cove,land,rainbow_cove,34e857,flatland,grasslands,continental,,,unknown,0.25,,,6315
africa,fangaula_superregion,dao_nako_region,mojobaa_kulan_area,bubunin_kulu,land,bubunin_kulu,d82cac,flatland,grasslands,continental,fangaulan_pantheon,tamajoba,iron,,L22,"L22,L21",6316
africa,fangaula_superregion,dao_nako_region,asanbosam_tu_area,raddack,land,raddack,eee539,flatland,grasslands,continental,,,unknown,0.25,,,6317
africa,fangaula_superregion,dao_nako_region,masirijiri_area,anbennar6318,land,anbennar6318,a13f95,flatland,grasslands,continental,fangaulan_pantheon,kaino,lumber,,L19,L19,6318
africa,fangaula_superregion,dao_nako_region,bernalia_area,princess_margotta_island,land,princess_margotta_island,fddf22,flatland,grasslands,continental,,,unknown,0.25,,,6319
africa,fangaula_superregion,dao_nako_region,jirad_area,anbennar6320,land,anbennar6320,59699f,flatland,grasslands,continental,fangaulan_pantheon,kaino,salt,,L15,L15,6320
africa,fangaula_superregion,dao_nako_region,bernalia_area,rialore,land,rialore,b1f977,flatland,grasslands,continental,,,unknown,0.25,,,6321
africa,fangaula_superregion,kubaci_region,fanghasba_area,xorrzagh,land,xorrzagh,46196d,flatland,grasslands,continental,xhazobkult,windhowler_gnoll,livestock,,F69,"F69,Q02",6593
africa,fangaula_superregion,janama_region,xoruku_xugu_area,zinn_tomon,land,zinn_tomon,ca91bd,flatland,grasslands,continental,xhazobkult,windhowler_gnoll,livestock,,F69,F69,6594
africa,fangaula_superregion,janama_region,xoruku_xugu_area,ghozo,land,ghozo,f19d40,flatland,grasslands,continental,xhazobkult,windhowler_gnoll,livestock,,F69,F69,6595
africa,north_salahad_superregion,kheterata_region,coast_of_tears_area,ponkhetat,land,ponkhetat,423c80,flatland,grasslands,continental,elikhetist,korosheshi,wheat,0.25,U01,"U01,L28",462
africa,north_salahad_superregion,kheterata_region,coast_of_tears_area,koroshesh,land,koroshesh,c23ec0,flatland,grasslands,continental,elikhetist,korosheshi,wheat,0.25,U05,"L28,U01",463
africa,north_salahad_superregion,kheterata_region,mothers_delta_area,aakheta,land,aakheta,424440,flatland,grasslands,continental,aakhetist,hapremiti,wheat,,U01,U01,466
africa,north_salahad_superregion,kheterata_region,mothers_delta_area,puhuu,land,puhuu,c24680,flatland,grasslands,continental,aakhetist,hapremiti,wheat,,U01,U01,467
africa,north_salahad_superregion,kheterata_region,lower_sorrow_area,nirat,land,nirat,c352c0,flatland,grasslands,continental,nirakhetist,hapremiti,incense,,U02,"U02,U01",473
africa,north_salahad_superregion,kheterata_region,kheterat_proper_area,kheterat,land,kheterat,c35600,flatland,grasslands,continental,elikhetist,hapremiti,unknown,,U01,U01,475
africa,north_salahad_superregion,kheterata_region,mothers_delta_area,ahmetkora,land,ahmetkora,4248c0,flatland,grasslands,continental,nirakhetist,hapremiti,wheat,,U02,"U01,U02",468
africa,north_salahad_superregion,kheterata_region,mothers_delta_area,hapkes,land,hapkes,4240ff,flatland,grasslands,continental,aakhetist,hapremiti,wheat,,U01,U01,464
africa,north_salahad_superregion,akasik_region,deshak_area,krodamat,land,krodamat,b69a40,flatland,grasslands,continental,mother_akasik,desha,wheat,0.25,U06,U06,381
africa,north_salahad_superregion,akasik_region,deshak_area,deshak,land,deshak,369c80,flatland,grasslands,continental,mother_akasik,desha,unknown,0.25,U06,U06,382
africa,north_salahad_superregion,akasik_region,middle_akasik_area,desh-al-deshak,land,desh-al-deshak,b69ec0,flatland,grasslands,continental,mother_akasik,khasani,iron,,U06,"U06,F57",383
africa,north_salahad_superregion,akasik_region,middle_akasik_area,adseenu,land,adseenu,3620ff,flatland,grasslands,continental,mother_akasik,khasani,wheat,0.25,U07,"U07,F57",384
africa,north_salahad_superregion,akasik_region,middle_akasik_area,addsen,land,addsen,b72200,flatland,grasslands,continental,xhazobkult,seascourge_gnoll,wheat,0.25,U07,"U07,F57",385
africa,north_salahad_superregion,akasik_region,middle_akasik_area,akasat,land,akasat,372440,flatland,grasslands,continental,mother_akasik,khasani,unknown,0.25,U07,"U07,F57",386
africa,north_salahad_superregion,akasik_region,ekha_area,sensha,land,sensha,b72680,flatland,grasslands,continental,mother_akasik,far_akasi,wheat,0.25,U07,"U07,U08",387
africa,north_salahad_superregion,akasik_region,ekha_area,tipspit,land,tipspit,3728c0,flatland,grasslands,continental,mother_akasik,far_akasi,fish,0.25,U08,U08,388
africa,north_salahad_superregion,akasik_region,akarat_area,benirkes,land,benirkes,b72aff,flatland,grasslands,continental,mother_akasik,far_akasi,sugar,0.25,U08,U08,389
africa,north_salahad_superregion,akasik_region,akarat_area,sirik,land,sirik,372c00,flatland,grasslands,continental,xhazobkult,seascourge_gnoll,wool,,U07,"U07,U08",390
africa,north_salahad_superregion,akasik_region,akarat_area,habnits,land,habnits,b72e40,flatland,grasslands,continental,mother_akasik,far_akasi,sugar,0.25,U08,U08,391
africa,north_salahad_superregion,akasik_region,akarat_area,sirspit,land,sirspit,383080,flatland,grasslands,continental,xhazobkult,seascourge_gnoll,wool,0.25,U07,"U07,U08",392
africa,north_salahad_superregion,akasik_region,akasik_mountains_area,kokerrat,land,kokerrat,b832c0,flatland,grasslands,continental,xhazobkult,seascourge_gnoll,iron,,U07,"U07,F57",393
africa,north_salahad_superregion,akasik_region,akasik_mountains_area,srihaf,land,srihaf,b83600,flatland,grasslands,continental,xhazobkult,seascourge_gnoll,gold,,U07,"U07,F57",395
africa,north_salahad_superregion,akasik_region,akasik_mountains_area,thik,land,thik,383840,flatland,grasslands,continental,xhazobkult,seascourge_gnoll,incense,,U07,"U07,F57",396
africa,north_salahad_superregion,akasik_region,oris_area,hapak,land,hapak,b83a80,flatland,grasslands,continental,mother_akasik,desha,iron,,U06,U06,397
africa,north_salahad_superregion,akasik_region,akasik_mountains_area,akora,land,akora,383cc0,flatland,grasslands,continental,xhazobkult,seascourge_gnoll,wool,,U07,"U07,F57",398
africa,north_salahad_superregion,akasik_region,oris_area,unrawu,land,unrawu,b93eff,flatland,grasslands,continental,mother_akasik,desha,wool,0.25,U06,U06,399
africa,north_salahad_superregion,akasik_region,middle_akasik_area,khasa,land,khasa,394000,flatland,grasslands,continental,mother_akasik,khasani,unknown,0.25,U07,"U07,F57",400
africa,north_salahad_superregion,akasik_region,akasik_mountains_area,akbia,land,akbia,b94240,flatland,grasslands,continental,xhazobkult,seascourge_gnoll,iron,,U07,"U07,F57",401
africa,north_salahad_superregion,akasik_region,ekha_area,ekha,land,ekha,394480,flatland,grasslands,continental,mother_akasik,far_akasi,unknown,0.25,U08,U08,402
africa,north_salahad_superregion,akasik_region,deshak_area,rhamsopot,land,rhamsopot,b946c0,flatland,grasslands,continental,mother_akasik,desha,fish,0.25,U06,U06,403
africa,north_salahad_superregion,akasik_region,deshak_area,mushesh,land,mushesh,3948ff,flatland,grasslands,continental,mother_akasik,desha,unknown,0.25,U06,U06,404
africa,north_salahad_superregion,akasik_region,deshak_area,khalur,land,khalur,b94a00,flatland,grasslands,continental,mother_akasik,desha,wheat,0.25,U06,U06,405
africa,north_salahad_superregion,akasik_region,ekha_area,bus-akasu,land,bus-akasu,3a4c40,flatland,grasslands,continental,xhazobkult,seascourge_gnoll,unknown,0.25,U07,"U07,U08",406
africa,north_salahad_superregion,akasik_region,ekha_area,bhetu,land,bhetu,ba4e80,flatland,grasslands,continental,mother_akasik,far_akasi,fish,0.25,U08,U08,407
africa,north_salahad_superregion,akasik_region,oris_area,orispot,land,orispot,c02ac0,flatland,grasslands,continental,mother_akasik,desha,fish,0.25,U06,U06,453
africa,north_salahad_superregion,kheterata_region,ohitsopot_area,idatsmu,land,idatsmu,402cff,flatland,grasslands,continental,elikhetist,hapremiti,livestock,0.25,U10,U10,454
africa,north_salahad_superregion,kheterata_region,ohitsopot_area,xa-urum,land,xa-urum,c12e00,flatland,grasslands,continental,elikhetist,hapremiti,fish,0.25,U01,U01,455
africa,north_salahad_superregion,kheterata_region,ohitsopot_area,rasusopot,land,rasusopot,413040,flatland,grasslands,continental,elikhetist,hapremiti,livestock,0.25,U01,U01,456
africa,north_salahad_superregion,kheterata_region,ohitsopot_area,haat_komit,land,haat_komit,c13280,flatland,grasslands,continental,elikhetist,korosheshi,fish,0.25,U01,"U01,L28",457
africa,north_salahad_superregion,akasik_region,oris_area,akast_oris,land,akast_oris,4134c0,flatland,grasslands,continental,mother_akasik,desha,wheat,,U06,U06,458
africa,north_salahad_superregion,west_salahad_region,garpix_brrtekuh_area,ilzin_brrtekuh,land,ilzin_brrtekuh,c136ff,flatland,grasslands,continental,kvangahga,windhowler_gnoll,unknown,,U10,U10,459
africa,north_salahad_superregion,west_salahad_region,garpix_brrtekuh_area,boozazn,land,boozazn,413800,flatland,grasslands,continental,kvangahga,windhowler_gnoll,wheat,,U10,U10,460
africa,north_salahad_superregion,west_salahad_region,garpix_brrtekuh_area,arraka,land,arraka,c13a40,flatland,grasslands,continental,kvangahga,windhowler_gnoll,wheat,,U10,U10,461
africa,north_salahad_superregion,kheterata_region,hitputtiushesh_area,hamatsopot,land,hamatsopot,c24200,flatland,grasslands,continental,elikhetist,korosheshi,salt,0.25,U05,"U01,L28",465
africa,north_salahad_superregion,kheterata_region,mothers_delta_area,anarat,land,anarat,c34aff,flatland,grasslands,continental,nirakhetist,hapremiti,cotton,,U02,"U01,U02",469
africa,north_salahad_superregion,kheterata_region,hitputtiushesh_area,hitputtiushesh,land,hitputtiushesh,434c00,flatland,grasslands,continental,nirakhetist,hapremiti,wheat,,U02,"U01,U02",470
africa,north_salahad_superregion,kheterata_region,lower_sorrow_area,benrsmu,land,benrsmu,c34e40,flatland,grasslands,continental,elikhetist,hapremiti,sugar,,U02,"U01,U02",471
africa,north_salahad_superregion,kheterata_region,lower_sorrow_area,aatsmu,land,aatsmu,435080,flatland,grasslands,continental,nirakhetist,hapremiti,unknown,,U02,"U02,U01",472
africa,north_salahad_superregion,kheterata_region,kheterat_proper_area,uaad,land,uaad,4354ff,flatland,grasslands,continental,elikhetist,hapremiti,gems,,U01,U01,474
africa,north_salahad_superregion,kheterata_region,upper_sorrow_area,ramiqaar,land,ramiqaar,445840,flatland,grasslands,continental,elikhetist,hapremiti,cotton,,U01,U01,476
africa,north_salahad_superregion,kheterata_region,upper_sorrow_area,bixanrit,land,bixanrit,c45a80,flatland,grasslands,continental,elikhetist,hapremiti,livestock,,U01,U01,477
africa,north_salahad_superregion,kheterata_region,upper_sorrow_area,hapohit,land,hapohit,445cc0,flatland,grasslands,continental,elikhetist,hapremiti,wheat,,U01,U01,478
africa,north_salahad_superregion,kheterata_region,hitputtiushesh_area,idatsay,land,idatsay,467400,flatland,grasslands,continental,elikhetist,korosheshi,livestock,0.25,U05,"U01,L28",490
africa,north_salahad_superregion,kheterata_region,lower_sorrow_area,abusmu,land,abusmu,c67640,flatland,grasslands,continental,nirakhetist,hapremiti,ivory,,U02,"U02,U01",491
africa,north_salahad_superregion,kheterata_region,ibtat_axast_area,buhurusopot,land,buhurusopot,467880,flatland,grasslands,continental,elikhetist,shasouran,fish,0.25,U05,"U05,L27",492
africa,north_salahad_superregion,kheterata_region,ibtat_axast_area,azka_jexis,land,azka_jexis,c67ac0,flatland,grasslands,continental,elikhetist,shasouran,livestock,0.25,U05,"U05,L27",493
africa,north_salahad_superregion,kheterata_region,elizna_area,rosutaaru,land,rosutaaru,467cff,flatland,grasslands,continental,bulwari_sun_cult,sun_elf,unknown,0.25,U05,U05,494
africa,north_salahad_superregion,kheterata_region,ibtat_axast_area,khetraz,land,khetraz,c67e00,flatland,grasslands,continental,elikhetist,shasouran,fish,0.25,U05,"U05,L27",495
africa,north_salahad_superregion,kheterata_region,elizna_area,elizna,land,elizna,468040,flatland,grasslands,continental,bulwari_sun_cult,sun_elf,tea,0.25,U05,U05,496
africa,north_salahad_superregion,kheterata_region,masusopot_area,gomhitxanrit,land,gomhitxanrit,c78280,flatland,grasslands,continental,aakhetist,shasouran,livestock,0.25,U05,"U05,L27",497
africa,north_salahad_superregion,kheterata_region,masusopot_area,miumud,land,miumud,4784c0,flatland,grasslands,continental,aakhetist,shasouran,livestock,0.25,U05,"U05,L27",498
africa,north_salahad_superregion,kheterata_region,masusopot_area,bagsumosdat,land,bagsumosdat,c786ff,flatland,grasslands,continental,aakhetist,shasouran,fish,0.25,U05,"U05,L27",499
africa,north_salahad_superregion,kheterata_region,masusopot_area,biaaat,land,biaaat,478800,flatland,grasslands,continental,elikhetist,shasouran,fish,0.25,U05,"U05,L27",500
africa,north_salahad_superregion,kheterata_region,masusopot_area,nisoppirit,land,nisoppirit,c78a40,flatland,grasslands,continental,elikhetist,shasouran,wheat,0.25,U05,"U05,L27",501
africa,north_salahad_superregion,kheterata_region,kheterat_proper_area,sayshesh,land,sayshesh,478c80,flatland,grasslands,continental,elikhetist,hapremiti,livestock,,U01,U01,502
africa,north_salahad_superregion,kheterata_region,coast_of_tears_area,kaashesh,land,kaashesh,c78ec0,flatland,grasslands,continental,elikhetist,korosheshi,wheat,0.25,U01,"U01,L28",503
africa,north_salahad_superregion,kheterata_region,awaashesh_area,desh_waashesh,land,desh_waashesh,4890ff,flatland,grasslands,continental,elikhetist,shasouran,livestock,,U05,"U05,L27",504
africa,north_salahad_superregion,kheterata_region,awaashesh_area,wibnu_waashesh,land,wibnu_waashesh,c89200,flatland,grasslands,continental,aakhetist,shasouran,wool,,U05,"U05,L27",505
africa,north_salahad_superregion,kheterata_region,coast_of_tears_area,wibnuat,land,wibnuat,4e6440,flatland,grasslands,continental,elikhetist,korosheshi,wheat,0.25,U05,"L28,U01",546
africa,north_salahad_superregion,kheterata_region,kheterat_proper_area,koff,land,koff,544080,flatland,grasslands,continental,elikhetist,hapremiti,livestock,,U01,U01,592
africa,north_salahad_superregion,kheterata_region,lower_sorrow_area,nodimsmu,land,nodimsmu,b87d04,flatland,grasslands,continental,elikhetist,hapremiti,sugar,,U02,"U01,U02",6088
africa,north_salahad_superregion,kheterata_region,kheterat_proper_area,hitputtiuat,land,hitputtiuat,94a960,flatland,grasslands,continental,elikhetist,hapremiti,incense,,U01,U01,6089
africa,north_salahad_superregion,west_salahad_region,salahad_islands_area,the_bump,land,the_bump,ae42f0,flatland,grasslands,continental,,,unknown,0.25,,,5790
africa,north_salahad_superregion,west_salahad_region,salahad_islands_area,smugglers_cache,land,smugglers_cache,78d3a0,flatland,grasslands,continental,,,unknown,0.25,,,5791
africa,north_salahad_superregion,west_salahad_region,salahad_islands_area,pawprint,land,pawprint,77ecb6,flatland,grasslands,continental,,,unknown,0.25,,,5792
africa,north_salahad_superregion,west_salahad_region,coastal_krahway_area,xhurmit,land,xhurmit,886ff3,flatland,grasslands,continental,xhazobkult,seascourge_gnoll,wool,,U07,U07,6091
africa,north_salahad_superregion,west_salahad_region,coastal_krahway_area,ukuzmit,land,ukuzmit,0af557,flatland,grasslands,continental,xhazobkult,seascourge_gnoll,wool,,U07,U07,6092
africa,north_salahad_superregion,west_salahad_region,coastal_krahway_area,retehpax,land,retehpax,e34957,flatland,grasslands,continental,,,unknown,,,,6093
africa,north_salahad_superregion,west_salahad_region,coastal_krahway_area,paxet_keidgaz,land,paxet_keidgaz,f6c468,flatland,grasslands,continental,,,unknown,0.25,,,6094
africa,north_salahad_superregion,west_salahad_region,coastal_krahway_area,yavriahga,land,yavriahga,985ab7,flatland,grasslands,continental,,,unknown,,,,6095
africa,north_salahad_superregion,west_salahad_region,western_krahway_area,axakmoz,land,axakmoz,8df25b,flatland,grasslands,continental,kvangahga,windhowler_gnoll,wheat,,U10,U10,6096
africa,north_salahad_superregion,west_salahad_region,western_krahway_area,hujaahga,land,hujaahga,20e222,flatland,grasslands,continental,kvangahga,windhowler_gnoll,wool,,F69,F69,6097
africa,north_salahad_superregion,west_salahad_region,western_krahway_area,rostgrax,land,rostgrax,134218,flatland,grasslands,continental,kvangahga,windhowler_gnoll,wool,,U10,U10,6098
africa,north_salahad_superregion,west_salahad_region,western_krahway_area,hohkrogar,land,hohkrogar,59d38a,flatland,grasslands,continental,kvangahga,windhowler_gnoll,pepper,,U10,U10,6099
africa,north_salahad_superregion,west_salahad_region,salahad_islands_area,shipsmashed,land,shipsmashed,5c7707,flatland,grasslands,continental,,,unknown,0.25,,,6128
africa,north_salahad_superregion,kheterata_region,upper_sorrow_area,halumat,land,halumat,af3c2d,flatland,grasslands,continental,elikhetist,hapremiti,livestock,,U01,U01,3193
africa,north_salahad_superregion,kheterata_region,upper_sorrow_area,unusedland4,land,unusedland4,4a20b2,flatland,grasslands,continental,elikhetist,hapremiti,livestock,,U01,U01,3194
africa,south_salahad_superregion,gol_region,golkora_stretch_area,golkora,land,golkora,c45eff,flatland,grasslands,continental,elikhetist,hapremiti,gold,,U09,"U09,U01,Q00",479
africa,south_salahad_superregion,gol_region,golkora_stretch_area,hapsmu,land,hapsmu,446000,flatland,grasslands,continental,elikhetist,hapremiti,livestock,,U09,"U09,U01,Q00",480
africa,south_salahad_superregion,gol_region,hapmot_area,rasukes,land,rasukes,c46240,flatland,grasslands,continental,aakhetist,irsmahapan,livestock,,U09,"U09,L26,U01",481
