capital_continent,capital_superregion,tag,name,capital,court_language,culture_definition,religion_definition,accepted_cultures,tolerated_cultures,templates,color
asia,rahen_superregion,R72,Dhugajir,sarnavan,ghavaanaj_dialect,ghavaanaj,high_philosophy,,,,"(84, 80, 77)"
asia,rahen_superregion,R73,Nadimraj,sarnavan,shandibad_dialect,shandibad,high_philosophy,,,,"(33, 113, 170)"
asia,rahen_superregion,R74,Ghankedhen,sarnavan,ghankedhen_dialect,ghankedhen,high_philosophy,,,,"(234, 77, 0)"
asia,rahen_superregion,R75,Dhujat,sarnavan,rasarhid_dialect,rasarhid,high_philosophy,,,,"(53, 70, 114)"
asia,rahen_superregion,R76,Sardhasi,sarnavan,rabhidarubsad_dialect,rabhidarubsad,high_philosophy,,,,"(25, 74, 19)"
asia,rahen_superregion,R77,Vanrahar,sarnavan,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(60, 2, 11)"
asia,rahen_superregion,R78,Sir,sir,shamadhan_dialect,shamadhan,high_philosophy,,,,"(140, 62, 91)"
asia,rahen_superregion,R79,Ghatasak,ghatasak,kamtarhid_dialect,kamtarhid,devouring_path,,,,"(70, 76, 47)"
asia,rahen_superregion,R80,Sarilavhan,sarilavhan,khedarid_dialect,khedarid,high_philosophy,,,,"(40, 124, 249)"
serpentspine,east_serpentspine_superregion,R81,Jade March,gronstunad,march_goblin_dialect,march_goblin,godlost,,,,"(67, 111, 78)"
asia,vimdatrong_superregion,R82,Xerdgonfa,xerdgonfa,goldscale_kobold_dialect,goldscale_kobold,accretive_path,,,,"(255, 225, 61)"
asia,vimdatrong_superregion,R83,Semifire,anbennar6300,pezarangi_harpy_dialect,pezarangi_harpy,the_hunt,,,,"(207, 253, 188)"
asia,rahen_superregion,R84,Phabar,phabar,khedarid_dialect,khedarid,high_philosophy,,,,"(130, 232, 93)"
asia,rahen_superregion,R85,Udapana,udapana,shamadhan_dialect,shamadhan,accretive_path,,,,"(153, 109, 181)"
asia,yanshen_superregion,R86,Lingyuk,tsingchunquan,gangim_dialect,gangim,mystic_accord,,,,"(138, 36, 118)"
asia,vimdatrong_superregion,R87,Petamuya,lasubisita,hujan_dialect,hujan,high_philosophy,,,,"(85, 201, 237)"
asia,rahen_superregion,R88,Sharaja,sharaja,shandibad_dialect,shandibad,high_philosophy,,,,"(217, 61, 61)"
asia,rahen_superregion,R89,Nadiral,nadiral,shandibad_dialect,shandibad,high_philosophy,,,,"(219, 127, 46)"
asia,rahen_superregion,R90,Li Btei,li_btei,chengrong_dialect,chengrong,high_philosophy,,,,"(255, 153, 187)"
asia,rahen_superregion,R91,Tanyatta,tanyatta,sarniryabsad_dialect,sarniryabsad,high_philosophy,,,,"(224, 79, 38)"
asia,rahen_superregion,R92,Reanthung,reanthung,ranilau_dialect,ranilau,high_philosophy,,,,"(81, 56, 181)"
asia,rahen_superregion,R93,Bieng Phang,bieng_phang,ranilau_dialect,ranilau,high_philosophy,,,,"(167, 181, 78)"
asia,rahen_superregion,R94,Boar Command,tamvihar,boar_command_dialect,boar_command,godlost,,,,"(101, 32, 13)"
serpentspine,east_serpentspine_superregion,R95,Lion Command,gronstunad,lion_command_dialect,lion_command,godlost,,,,"(140, 83, 1)"
asia,rahen_superregion,R96,Wolf Command,kradhungur,wolf_command_dialect,wolf_command,godlost,,,,"(65, 58, 56)"
asia,rahen_superregion,R97,Raghajandi,sarilavhan,khedarid_dialect,khedarid,high_philosophy,,,,"(217, 187, 55)"
asia,rahen_superregion,R98,Sanghariyar,sardika,raghamidesh_dialect,raghamidesh,high_philosophy,,,,"(12, 44, 126)"
asia,rahen_superregion,R99,Suryavar,parusapa,rabhidarubsad_dialect,rabhidarubsad,the_jadd,,,,"(220, 20, 60)"
africa,east_sarhal_superregion,S11,Sea Roaming Inyubi,anbennar5631,cyazizeta_lizardfolk_dialect,cyazizeta_lizardfolk,beast_memory,,,,"(125, 19, 106)"
africa,east_sarhal_superregion,S12,Foul Mouthed Kazatsa,anbennar5626,cyazizeta_lizardfolk_dialect,cyazizeta_lizardfolk,beast_memory,,,,"(113, 75, 124)"
africa,taneyas_superregion,S13,Golkhi,golkhas,arraskay_lizardfolk_dialect,arraskay_lizardfolk,anzalkatsa,,,,"(221, 217, 91)"
africa,taneyas_superregion,S14,Ishalani,tara_nagaya,arraskay_lizardfolk_dialect,arraskay_lizardfolk,anzalkatsa,,,,"(132, 164, 42)"
africa,taneyas_superregion,S15,Karshyr,karshyr,karshyray_lizardfolk_dialect,karshyray_lizardfolk,anzalkatsa,,,,"(46, 43, 224)"
africa,djinnakah_superregion,S16,Uwakila_Baashi,magaalad_qasr,suhratbi_dialect,suhratbi,rinta_seekers,,,,"(250, 255, 245)"
africa,djinnakah_superregion,S17,Qabiika_Baddabi,qasri_aqoon,suhratbi_dialect,suhratbi,rinta_seekers,,,,"(100, 72, 7)"
africa,djinnakah_superregion,S18,Qabiika_Beeragga,qasri_maroodiqya,dhebiji_dialect,dhebiji,rinta_seekers,,,,"(225, 143, 21)"
africa,djinnakah_superregion,S19,Qabiika_Weggabiga,qasri_abeesooyinka,dhebiji_dialect,dhebiji,rinta_seekers,,,,"(0, 72, 0)"
africa,djinnakah_superregion,S20,Qabiika_Dadubakha,qasri_ubakhiyo,ashamadi_dialect,ashamadi,rinta_seekers,,,,"(180, 33, 33)"
africa,djinnakah_superregion,S21,Kabilu_Gawakhiza,qasri_bariga,ashamadi_dialect,ashamadi,rinta_seekers,,,,"(57, 93, 204)"
africa,djinnakah_superregion,S22,Hisraad,hisraad,ashamadi_dialect,ashamadi,rinta_seekers,,,,"(135, 132, 0)"
africa,east_sarhal_superregion,S23,Hisost Yamok,hisost_yamok,ofehibi_dialect,ofehibi,sky_domain,,,,"(133, 23, 166)"
africa,east_sarhal_superregion,S24,Fuulmana,fuulmana,yeteferen_dialect,yeteferen,sky_domain,,,,"(30, 29, 77)"
africa,east_sarhal_superregion,S25,Fetengoni,fetengoni,yeteferen_dialect,yeteferen,sky_domain,,,,"(100, 72, 196)"
africa,east_sarhal_superregion,S26,Saposakosa,saposakosa,sitewosi_dialect,sitewosi,sky_domain,,,,"(95, 77, 146)"
africa,east_sarhal_superregion,S27,Kaziradoka,kaziradoka,kombedak_dialect,kombedak,beast_memory,,,,"(0, 90, 230)"
africa,east_sarhal_superregion,S28,Inshibonde,umsozi_bibikombewuni,kombedak_dialect,kombedak,beast_memory,,,,"(179, 0, 30)"
africa,east_sarhal_superregion,S29,Degumwamba,umsozi_wakoo,wakoodak_dialect,wakoodak,beast_memory,,,,"(230, 115, 0)"
africa,east_sarhal_superregion,S30,Death_Bringing_Cobra,balanka-bo,umsozidak_dialect,umsozidak,shadow_pact,,,,"(0, 26, 17)"
africa,east_sarhal_superregion,S31,Eusiwuni,eusiwuni,wakoodak_dialect,wakoodak,beast_memory,,,,"(0, 153, 153)"
africa,east_sarhal_superregion,S32,Gumti,gumti,umsozidak_dialect,umsozidak,beast_memory,,,,"(100, 20, 200)"
africa,east_sarhal_superregion,S33,T_Red_Fanged_Gorilla,komerumun,tanizu_dialect,tanizu,beast_memory,,,,"(250, 55, 55)"
africa,taneyas_superregion,S34,T_Cunning_River_Eel,yusazas,cyazizeta_lizardfolk_dialect,cyazizeta_lizardfolk,beast_memory,,,,"(70, 213, 176)"
africa,east_sarhal_superregion,S35,T_Well_Fed_Elephant,gyumtihini,tanizu_dialect,tanizu,beast_memory,,,,"(222, 134, 68)"
africa,east_sarhal_superregion,S36,T_Stealthy_Duiker,igitikombe,tanizu_dialect,tanizu,shadow_pact,,,,"(94, 99, 91)"
africa,east_sarhal_superregion,S37,T_Swift_Legged_Bongo,rom_ra_god,tanizu_dialect,tanizu,beast_memory,,,,"(246, 245, 131)"
africa,taneyas_superregion,S38,T_Work_Doing_Hippo,gylgyra,tanizu_dialect,tanizu,beast_memory,,,,"(153, 33, 166)"
africa,east_sarhal_superregion,S39,T_Hut_Building_Weaver_Bird,kezashokulosa,tanizu_dialect,tanizu,beast_memory,,,,"(236, 65, 36)"
africa,east_sarhal_superregion,S40,T_Forest_Hiding_Okapi,byimbahuru,tanizu_dialect,tanizu,beast_memory,,,,"(45, 124, 126)"
africa,east_sarhal_superregion,S41,T_Prey_Finding_Leopard,anbennar5670,tanizu_dialect,tanizu,beast_memory,,,,"(1, 69, 75)"
africa,east_sarhal_superregion,S42,T_Friend_Helping_Parrot,anbennar5618,tanizu_dialect,tanizu,beast_memory,,,,"(4, 135, 195)"
africa,east_sarhal_superregion,S43,T_Violent_Hearted_Goose,igicucu,tanizu_dialect,tanizu,beast_memory,,,,"(255, 245, 245)"
africa,east_sarhal_superregion,S44,Matamot,matamot,ofehibi_dialect,ofehibi,sky_domain,,,,"(82, 12, 10)"
africa,east_sarhal_superregion,S45,Huugeta,fuulmana,talilibeti_dialect,talilibeti,sky_domain,,,,"(73, 155, 128)"
africa,east_sarhal_superregion,S46,Dugiti,dugiti,ofehibi_dialect,ofehibi,sky_domain,,,,"(88, 224, 69)"
africa,east_sarhal_superregion,S47,Dubishan,sodikant,talilibeti_dialect,talilibeti,sky_domain,,,,"(66, 14, 29)"
africa,east_sarhal_superregion,S48,Tikur Adayni,tsudhagis,talilibeti_dialect,talilibeti,sky_domain,,,,"(231, 42, 111)"
africa,east_sarhal_superregion,S49,Poson,waliposon,talilibeti_dialect,talilibeti,sky_domain,,,,"(188, 244, 177)"
africa,east_sarhal_superregion,S50,Yemotaferi,kibmuduuk,talilibeti_dialect,talilibeti,sky_domain,,,,"(188, 224, 239)"
africa,east_sarhal_superregion,S51,Sedarketema,lasaret,metobesebi_dialect,metobesebi,sky_domain,,,,"(222, 113, 182)"
africa,east_sarhal_superregion,S52,Teleksemayi,leenshelok,metobesebi_dialect,metobesebi,sky_domain,,,,"(48, 124, 69)"
africa,east_sarhal_superregion,S53,Averilibet,averilibet,yeteferen_dialect,yeteferen,sky_domain,,,,"(240, 133, 2)"
africa,east_sarhal_superregion,S54,Layinret,layinret,yeteferen_dialect,yeteferen,sky_domain,,,,"(188, 97, 69)"
africa,east_sarhal_superregion,S55,Ketemcaka,krekdekel,yeteferen_dialect,yeteferen,sky_domain,,,,"(188, 24, 126)"
africa,east_sarhal_superregion,S56,Enikmesiki,enikmesiki,yeteferen_dialect,yeteferen,sky_domain,,,,"(1, 222, 69)"
africa,east_sarhal_superregion,S57,Shelokmengi,berfan,yeteferen_dialect,yeteferen,sky_domain,,,,"(58, 117, 198)"
africa,east_sarhal_superregion,S58,Werikgeta,weriksedar,yeteferen_dialect,yeteferen,sky_domain,,,,"(4, 46, 2)"
africa,east_sarhal_superregion,S59,Wezingoa,wezinmesig,yeteferen_dialect,yeteferen,sky_domain,,,,"(161, 69, 110)"
africa,east_sarhal_superregion,S60,Meretgaban,meretgeban,yeteferen_dialect,yeteferen,sky_domain,,,,"(148, 24, 255)"
africa,east_sarhal_superregion,S61,Ibekisedara,shaychit,yeteferen_dialect,yeteferen,sky_domain,,,,"(8, 67, 215)"
africa,east_sarhal_superregion,S62,Kadamuu,kadamuu,sitewosi_dialect,sitewosi,sky_domain,,,,"(219, 237, 175)"
africa,east_sarhal_superregion,S63,Bosonkikon,bosonkikon,sitewosi_dialect,sitewosi,sky_domain,,,,"(5, 241, 255)"
africa,east_sarhal_superregion,S64,Lipmekat,lipmekat,yeteferen_dialect,yeteferen,sky_domain,,,,"(199, 246, 255)"
africa,east_sarhal_superregion,S65,Mukis,mukis,talilibeti_dialect,talilibeti,sky_domain,,,,"(15, 122, 115)"
africa,east_sarhal_superregion,S66,Mewomender,mewomender,royal_harimari_dialect,royal_harimari,high_philosophy,,,,"(45, 77, 115)"
africa,east_sarhal_superregion,S67,Manta,mantalilib,ofehibi_dialect,ofehibi,sky_domain,,,,"(158, 129, 215)"
africa,east_sarhal_superregion,S68,Kirksan,kirksanlashan,sitewosi_dialect,sitewosi,sky_domain,,,,"(48, 24, 255)"
africa,east_sarhal_superregion,S69,Mewojala,mewojala,ofehibi_dialect,ofehibi,sky_domain,,,,"(148, 124, 255)"
africa,tanib_dajek_superregion,S70,Yezel Mora,lelanan,swamp_troll_dialect,swamp_troll,night_coven,,,,"(40, 40, 40)"
,,S71,Fahvanosy,,,,,,,,"(238, 186, 126)"
africa,fangaula_superregion,S72,Vyoronsi,kunolo,vyoronsi_dialect,vyoronsi,nakavy_avo,,,,"(165, 210, 253)"
africa,east_sarhal_superregion,S73,Selodarch,selodarch,ofehibi_dialect,ofehibi,sky_domain,,,,"(225, 171, 4)"
africa,east_sarhal_superregion,S74,Tnismoted,tnismot,ofehibi_dialect,ofehibi,sky_domain,,,,"(245, 66, 134)"
africa,east_sarhal_superregion,S75,Biribitid,biribitid,ofehibi_dialect,ofehibi,sky_domain,,,,"(252, 246, 172)"
africa,east_sarhal_superregion,S76,Gnidi,berparwedeb,ofehibi_dialect,ofehibi,sky_domain,,,,"(64, 57, 125)"
africa,tanib_dajek_superregion,S77,Amiratsamo,angoitra,mazava_dialect,mazava,rinta_seekers,,,,"(131, 25, 223)"
serpentspine,west_serpentspine_superregion,S78,Maakhibkhii,kikkimig_outlet,suhratbi_dialect,suhratbi,rinta_seekers,,,,"(47, 9, 91)"
serpentspine,west_serpentspine_superregion,S79,Umoji Baashidi,kikkimig_outlet,suhratbi_dialect,suhratbi,rinta_seekers,,,,"(248, 247, 205)"
africa,taneyas_superregion,S80,Adirkhaz,ishyaga,ashhana_lizardfolk_dialect,ashhana_lizardfolk,zaradyrra,,,,"(248, 0, 53)"
africa,taneyas_superregion,S81,Khatalashya,rayazas,arraskay_lizardfolk_dialect,arraskay_lizardfolk,anzalkatsa,,,,"(59, 107, 78)"
africa,tanib_dajek_superregion,S82,Munzeri,zerkis,nzeri_harpy_dialect,nzeri_harpy,nirakhetist,,,,"(50, 125, 159)"
africa,east_sarhal_superregion,S83,Katidariga,dengiabayo,cyazizeta_lizardfolk_dialect,cyazizeta_lizardfolk,beast_memory,,,,"(132, 222, 2)"
,,S84,Bwa Dakinshi,,,,,,,,"(255, 0, 0)"
africa,djinnakah_superregion,S85,Qasriga,ardim_qarast,guryadagga_dialect,guryadagga,genie_cult,,,,"(255, 240, 150)"
africa,djinnakah_superregion,S86,Wattoi,ronolos,guryadagga_dialect,guryadagga,genie_cult,,,,"(230, 191, 255)"
africa,djinnakah_superregion,S87,Amubariz,port_samaan,guryadagga_dialect,guryadagga,genie_cult,,,,"(143, 181, 123)"
africa,djinnakah_superregion,S88,Rijalsahil,sant_aadan,guryadagga_dialect,guryadagga,genie_cult,,,,"(193, 238, 255)"
africa,east_sarhal_superregion,S89,Yehatirha,melkibet,yeteferen_dialect,yeteferen,the_jadd,,,,"(255, 236, 42)"
,,S90,Umbral Covenant,,,,,,,,"(200, 190, 200)"
africa,djinnakah_superregion,S92,Jinnakah,ardim_qarast,guryadagga_dialect,guryadagga,genie_cult,,,,"(52, 137, 172)"
,,S93,Alefisol,,guryadagga_dialect,guryadagga,genie_cult,,,,"(100, 1, 10)"
africa,fangaula_superregion,S94,Jarafarin,anbennar6305,ndurubu_dialect,ndurubu,fangaulan_pantheon,,,,"(128, 128, 255)"
africa,fangaula_superregion,S95,Kuraoko,fojara,ndurubu_dialect,ndurubu,fangaulan_pantheon,,,,"(195, 195, 11)"
africa,fangaula_superregion,S96,Maymunah,mforoekpe,tamajoba_dialect,tamajoba,genie_cult,,,,"(222, 160, 234)"
africa,fangaula_superregion,S97,Damisi,garanke,kaino_dialect,kaino,fangaulan_pantheon,,,,"(239, 228, 176)"
africa,fangaula_superregion,S98,Bibyobi,zokek,amezatany_dialect,amezatany,nakavy_avo,,,,"(0, 255, 128)"
africa,fangaula_superregion,S99,Bankartineni,sigilan,binwarji_dialect,binwarji,fangaulan_pantheon,,,,"(100, 255, 128)"
africa,taneyas_superregion,SS0,Romutha,zerat,arraskay_lizardfolk_dialect,arraskay_lizardfolk,anzalkatsa,,,,"(38, 38, 38)"
africa,fangaula_superregion,SS1,Agradent,new_hookfield,arraskay_lizardfolk_dialect,arraskay_lizardfolk,anzalkatsa,,,,"(181, 84, 71)"
africa,tanib_dajek_superregion,SS2,Zulkanez,gamyi,arraskay_lizardfolk_dialect,arraskay_lizardfolk,anzalkatsa,,,,"(192, 192, 192)"
africa,east_sarhal_superregion,SS3,Shagatan,dengiabayo,arraskay_lizardfolk_dialect,arraskay_lizardfolk,anzalkatsa,,,,"(14, 107, 189)"
africa,taneyas_superregion,SS4,Teinglios,metat_tagokag,arraskay_lizardfolk_dialect,arraskay_lizardfolk,anzalkatsa,,,,"(170, 242, 255)"
africa,taneyas_superregion,SS5,Zangea,mubfadodja,arraskay_lizardfolk_dialect,arraskay_lizardfolk,anzalkatsa,,,,"(6, 43, 173)"
africa,east_sarhal_superregion,SS6,Atamumba,tovchiheshu,arraskay_lizardfolk_dialect,arraskay_lizardfolk,anzalkatsa,,,,"(198, 196, 79)"
africa,taneyas_superregion,SS7,Rakh,shalazar,arraskay_lizardfolk_dialect,arraskay_lizardfolk,anzalkatsa,,,,"(0, 93, 11)"
africa,north_salahad_superregion,U01,Kheterata,kheterat,hapremiti_dialect,hapremiti,elikhetist,,,,"(219, 148, 35)"
africa,north_salahad_superregion,U02,Nirat,nirat,hapremiti_dialect,hapremiti,nirakhetist,,,,"(36, 112, 194)"
africa,north_salahad_superregion,U04,Aakheta,aakheta,hapremiti_dialect,hapremiti,aakhetist,,,,"(112, 74, 7)"
africa,north_salahad_superregion,U05,Elizna,elizna,sun_elf_dialect,sun_elf,bulwari_sun_cult,,,,"(104, 128, 177)"
africa,north_salahad_superregion,U06,Deshak,deshak,desha_dialect,desha,mother_akasik,,,,"(68, 146, 194)"
africa,north_salahad_superregion,U07,Viakkoc,kokerrat,seascourge_gnoll_dialect,seascourge_gnoll,xhazobkult,,,,"(34, 173, 146)"
africa,north_salahad_superregion,U08,Ekha,ekha,far_akasi_dialect,far_akasi,mother_akasik,,,,"(206, 222, 199)"
africa,south_salahad_superregion,U09,Gnollakaz,awinxanrit,pyreclaw_gnoll_dialect,pyreclaw_gnoll,xhazobkult,,,,"(160, 125, 93)"
africa,north_salahad_superregion,U10,Brrtekuh,ilzin_brrtekuh,windhowler_gnoll_dialect,windhowler_gnoll,kvangahga,,,,"(150, 149, 122)"
europe,escann_superregion,U11,Landshark Clan,withacen,exodus_goblin_dialect,exodus_goblin,goblinic_shamanism,,,,"(200, 234, 100)"
europe,escann_superregion,U12,Oubbligschild Clan,aldwigard,forest_goblin_dialect,forest_goblin,pactseeker,,,,"(43, 232, 43)"
africa,bulwar_superregion,U13,Greysheep Clan,azkasad,exodus_goblin_dialect,exodus_goblin,goblinic_shamanism,,,,"(125, 125, 125)"
africa,bulwar_superregion,U14,Mountainhugger Clan,gulangor,exodus_goblin_dialect,exodus_goblin,goblinic_shamanism,,,,"(88, 80, 88)"
africa,bulwar_superregion,U15,Marble Head Clan,aqatbar,exodus_goblin_dialect,exodus_goblin,goblinic_shamanism,,,,"(246, 246, 144)"
europe,escann_superregion,U16,Ourdia,bal_ouord,ourdi_dialect,ourdi,regent_court,,,,"(90, 120, 60)"
africa,bulwar_superregion,U17,Crathanor,katrano,ilatani_dialect,ilatani,regent_court,,,,"(59, 148, 235)"
africa,bulwar_superregion,U18,Reuyel,re-uyel,bahari_dialect,bahari,bulwari_sun_cult,,,,"(201, 118, 177)"
africa,bulwar_superregion,U19,Aqatbahar,eduz-wez,bahari_dialect,bahari,bulwari_sun_cult,,,,"(43, 110, 96)"
africa,bulwar_superregion,U20,Azka-Sur,azka-sur,surani_dialect,surani,bulwari_sun_cult,,,,"(245, 207, 137)"
north_america,ynn_superregion,U21,Veykoda,delanydon,veykodan_dialect,veykodan,rune_scribes,,,,"(67, 92, 183)"
north_america,ynn_superregion,U22,Veykodirzag,delanydon,veykodan_dialect,veykodan,rune_scribes,,,,"(77, 63, 168)"
north_america,ynn_superregion,U23,Selocshana,selocshana,sarda_dialect,sarda,ynn_river_worship,,,,"(255, 109, 126)"
north_america,ynn_superregion,U24,Arvezl,arvezl,sarda_dialect,sarda,ynn_river_worship,,,,"(220, 118, 48)"
north_america,ynn_superregion,U25,Adbraseloc,adbraseloc,sarda_dialect,sarda,ynn_river_worship,,,,"(5, 36, 255)"
north_america,ynn_superregion,U26,Lisicalrevo,lisicalrevo,dolindhan_dialect,dolindhan,drozma_tur,,,,"(183, 80, 64)"
,,U27,Theinos,,,,,,,,"(126, 27, 133)"
north_america,torn_gates_superregion,U28,Kooyaahse,kooras,kooras_dialect,kooras,jaakaiin,,,,"(80, 154, 178)"
north_america,torn_gates_superregion,U29,Kaiinpi,soostarnapo,kooras_dialect,kooras,jaakaiin,,,,"(200, 113, 63)"
north_america,torn_gates_superregion,U30,Quitl,iyatimeter,mayte_dialect,mayte,death_cult_of_cheshosh,,,,"(24, 12, 27)"
north_america,torn_gates_superregion,U31,Triarchy,choobepa,soot_goblin_dialect,soot_goblin,the_thought,,,,"(31, 81, 255)"
north_america,ynn_superregion,U32,Lesnikpansvo,vels_amsto,sarda_dialect,sarda,ynn_river_worship,,,,"(255, 68, 35)"
north_america,ynn_superregion,U33,Vizkaladr,sengha_urthid,rzentur_dialect,rzentur,drozma_tur,,,,"(150, 0, 0)"
south_america,kheionai_superregion,U34,Solansash,rabsharay,mteibhar_dialect,mteibhar,mazhthramazh,,,,"(113, 120, 130)"
south_america,kheionai_superregion,U35,Qashdeam,dalktash,mteibhar_dialect,mteibhar,mazhthramazh,,,,"(163, 194, 136)"
south_america,kheionai_superregion,U36,Zmandfaes,sthordre,mteibhar_dialect,mteibhar,mazhthramazh,,,,"(230, 217, 37)"
south_america,kheionai_superregion,U37,Behzmukijabu,bthasthah,mteibhar_dialect,mteibhar,mazhthramazh,,,,"(62, 115, 73)"
south_america,kheionai_superregion,U38,Ordejwad,bzhaernaer,mteibhar_dialect,mteibhar,mazhthramazh,,,,"(227, 132, 151)"
south_america,taychend_superregion,U39,Orenvalyam,kattisangamar,yodhanpir_dialect,yodhanpir,oren_nayiru,,,,"(7, 3, 0)"
north_america,eordand_superregion,U40,Drisleak,drisleak,peitar_dialect,peitar,eordellon,,,,"(51, 0, 77)"
north_america,eordand_superregion,U41,Ghrannblath,unusedland93,caamas_dialect,caamas,summer_court,,,,"(255, 202, 0)"
north_america,torn_gates_superregion,U42,Urdea Samrad,anbennar4658,caamas_dialect,caamas,summer_court,,,,"(34, 204, 0)"
north_america,eordand_superregion,U43,Seraeddun,dubhpadh,fograc_dialect,fograc,raeldaeriach,,,,"(0, 208, 225)"
north_america,eordand_superregion,U44,Snecdath,snecholle,snecboth_dialect,snecboth,winter_court,,,,"(255, 255, 255)"
north_america,eordand_superregion,U45,Daraela,eirminn,snecboth_dialect,snecboth,winter_court,,,,"(186, 186, 255)"
north_america,eordand_superregion,U46,Sidmargbal,sidmargbal,caamas_dialect,caamas,summer_court,,,,"(255, 255, 51)"
africa,taneyas_superregion,U47,Shyarayan,zulbur,ashhana_lizardfolk_dialect,ashhana_lizardfolk,shadow_pact,,,,"(150, 32, 30)"
north_america,ruin_proper_superregion,U48,Cataboek,boektaraw,boek_dialect,boek,dotimism,,,,"(108, 48, 130)"
north_america,broken_lands_superregion,U50,Leidhancost,trithemar,esmari_dialect,esmari,regent_court,,,,"(202, 224, 15)"
north_america,ruin_proper_superregion,U52,Endralliande,jercel,high_lorentish_dialect,high_lorentish,regent_court,,,,"(69, 69, 150)"
north_america,ruin_proper_superregion,U55,Noruin,ynnsmouth,pearlsedger_dialect,pearlsedger,regent_court,,,,"(50, 160, 150)"
north_america,ruin_proper_superregion,U56,Bloodgroves,kwinehkost,high_lorentish_dialect,high_lorentish,regent_court,,,,"(135, 0, 0)"
north_america,ruin_proper_superregion,U57,Cheshoshmar,cheshoshtchuka,vernman_dialect,vernman,corinite,,,,"(115, 100, 100)"
south_america,effelai_superregion,U60,Soruin,galindas_point,tefori_dialect,tefori,regent_court,,,,"(80, 210, 108)"
south_america,effelai_superregion,U62,Malatel,sornellenn,pearlsedger_dialect,pearlsedger,regent_court,,,,"(35, 74, 190)"
north_america,broken_lands_superregion,U66,Nortiochand,cannbeloch,cliff_gnome_dialect,cliff_gnome,the_thought,,,,"(0, 66, 114)"
south_america,effelai_superregion,U67,Daughters of the Hills,tswohvothamus,firanyan_harpy_dialect,firanyan_harpy,the_hunt,,,,"(230, 140, 140)"
south_america,effelai_superregion,U68,Kiohalen,tswohvothamus,firanyan_harpy_dialect,firanyan_harpy,the_hunt,,,,"(238, 46, 46)"
north_america,ynn_superregion,U69,Sarda,arverynn,sarda_dialect,sarda,ynn_river_worship,,,,"(0, 209, 255)"
north_america,ynn_superregion,U70,Dolindha,vareynn,dolindhan_dialect,dolindhan,ynn_river_worship,,,,"(255, 182, 24)"
north_america,ynn_superregion,U71,Rzenta,svemel,rzentur_dialect,rzentur,ynn_river_worship,,,,"(57, 124, 64)"
north_america,broken_lands_superregion,U72,Vrendzan,teiraine,vrendzani_kobold_dialect,vrendzani_kobold,drozma_tur,,,,"(0, 75, 77)"
north_america,ynn_superregion,U76,Horizona,wunnenauvu,dustman_dialect,dustman,regent_court,,,,"(199, 91, 46)"
africa,taneyas_superregion,U99,Kashayar,ishyaga,ashhana_lizardfolk_dialect,ashhana_lizardfolk,zaradyrra,,,,"(240, 210, 199)"
asia,gozengun_superregion,V01,Oinukhudi,anbennar6811,oinukhudi_dialect,oinukhudi,un_khudai,,,,"(223, 247, 44)"
asia,gozengun_superregion,V02,Dolontugiin,anbennar6801,plateau_runsukhi_dialect,plateau_runsukhi,levaajan,,,,"(83, 17, 150)"
asia,gozengun_superregion,V03,Khezkhagak,khiilh,runsukhi_dialect,runsukhi,levaajan,,,,"(34, 177, 76)"
asia,gozengun_superregion,V04,Hakuukulga,anbennar6818,plateau_runsukhi_dialect,plateau_runsukhi,levaajan,,,,"(21, 18, 222)"
asia,gozengun_superregion,V05,Cangji,kheizhogo,ashwoven_harimari_dialect,ashwoven_harimari,high_philosophy,,,,"(224, 220, 197)"
asia,gozengun_superregion,V06,Bazuneizar,lechatavil,plateau_runsukhi_dialect,plateau_runsukhi,levaajan,,,,"(255, 242, 0)"
asia,gozengun_superregion,V07,Olkhalsu,noms14,soulseeker_ogre_dialect,soulseeker_ogre,sudomegi,,,,"(0, 162, 232)"
asia,gozengun_superregion,V08,Suldokli,noms7,soulseeker_ogre_dialect,soulseeker_ogre,sudomegi,,,,"(112, 68, 44)"
asia,gozengun_superregion,V09,Shevhedil,noms16,soulseeker_ogre_dialect,soulseeker_ogre,sudomegi,,,,"(136, 0, 21)"
asia,gozengun_superregion,V10,Motelisamok,noms26,soulseeker_ogre_dialect,soulseeker_ogre,sudomegi,,,,"(255, 174, 201)"
asia,gozengun_superregion,V11,Zugi Yusan,noms1,eagle_command_dialect,eagle_command,eagle_worship,,,,"(92, 99, 86)"
asia,gozengun_superregion,V12,Kuenan Nirokyu,noms21,eagle_command_dialect,eagle_command,eagle_worship,,,,"(250, 110, 17)"
asia,gozengun_superregion,V13,Nunsan Banbe,anbennar5392,eagle_command_dialect,eagle_command,eagle_worship,,,,"(48, 156, 36)"
asia,gozengun_superregion,V14,Nutean Kezen,anbennar5387,eagle_command_dialect,eagle_command,eagle_worship,,,,"(63, 72, 204)"
asia,gozengun_superregion,V15,Anarkhudi,dirlanailgh,anarkhudi_dialect,anarkhudi,un_khudai,,,,"(140, 183, 193)"
asia,gozengun_superregion,V16,Samisalik Bolki,nuktungh,hill_troll_dialect,hill_troll,un_khudai,,,,"(118, 87, 47)"
asia,gozengun_superregion,V17,Nirenun Syul,noms21,eagle_command_dialect,eagle_command,eagle_worship,,,,"(5, 205, 255)"
