tag_continent,tag_superregion,tag,character_tag,first_name,nickname,culture,religion,adm,dip,mil,birth_date,death_date,birth_place,ruler_traits,dynasty,female,ruler_term_start,ruler_term_end,regnal_number
asia,rahen_superregion,Y54,Y54_padumaraja,padumaraja,,risbeko,mystic_accord,48,48,48,1419.11.14,,bombek,,inbek,,1433.12.30,,
asia,vimdatrong_superregion,Y55,Y55_indravar,indravar,,biengdi,high_philosophy,80,32,32,1400.8.19,,khabtei_teleni,,unknown_dynasty,,1437.2.1,,
asia,vimdatrong_superregion,Y56,Y56_thihathu,thihathu,,hinphat,transmutative_path,32,32,48,1420.5.12,,hu_phaktai,,pheuon_duan,,1432.1.1,,
asia,vimdatrong_superregion,Y57,Y57_keo,keo,hua,gon,transmutative_path,64,48,48,1408.8.8,,skarkaophe,,khoun,,1438.7.23,,
asia,vimdatrong_superregion,Y58,Y58_metnikhren,metnikhren,,teplin,high_philosophy,48,64,16,1411.10.14,,lapnam_amrik,,of_aktamakhang,,1428.6.19,,
asia,vimdatrong_superregion,Y59,Y59_narai,narai,,sikai,transmutative_path,80,64,64,1365.11.14,,kesanthi,,chaiya,,1400.12.30,,
asia,vimdatrong_superregion,Y60,Y60_rama,rama,,sikai,transmutative_path,32,16,64,1424.11.14,,huban,,buakae,,1443.11.30,,
asia,vimdatrong_superregion,Y61,Y61_chan,chan,,risbeko,mystic_accord,48,64,32,1420.11.14,,risrong,,ongek,,1435.12.30,,
asia,vimdatrong_superregion,Y62,Y62_mya,mya,,sikai,transmutative_path,48,96,48,1422.11.14,,elnak_phakphon,,saetae,yes,1440.12.30,,
asia,vimdatrong_superregion,Y63,Y63_kalgir,kalgir,,nephrite_dwarf,dwarven_pantheon,80,64,64,1301.8.8,,verkal_ozovar,,krakovar,,1391.7.23,,
asia,vimdatrong_superregion,Y64,Y64_ping,ping,,naamjyut,transmutative_path,64,80,64,1402.5.12,,cay_cam_sinh,,shuang,yes,1434.1.1,,
asia,vimdatrong_superregion,Y65,Y65_jay,jay,,jahe_half_elf,high_philosophy,64,80,48,1412.12.8,,arawkelin,,szil_arawkelin,,1432.12.8,,
asia,vimdatrong_superregion,Y66,Y66_sang,sang,,tamran,transmutative_path,96,48,80,1363.11.14,,tuan_caoban,,caoban,,1410.12.30,,
asia,vimdatrong_superregion,Y67,Y67_dinh,dinh,,tamran,high_philosophy,48,80,48,1420.11.14,,ma_hoang,,caoban,,1443.12.30,,
asia,vimdatrong_superregion,Y68,Y68_kha,kha,cham,gon,transmutative_path,64,32,48,1400.11.14,,mairuk,,lekhot,,1420.12.30,,
asia,vimdatrong_superregion,Y69,Y69_danilo,danilo,,kelino,high_philosophy,32,16,80,1415.10.6,,isdusama,,szil_sanuyego,,1415.10.6,,
asia,vimdatrong_superregion,Y71,Y71_pulatan,pulatan,,roaming_harimari,transmutative_path,80,32,48,1393.11.14,,nirakvonkai,,of_the_great_fang,,1430.12.30,,
asia,vimdatrong_superregion,Y72,Y72_nhitrac,nhitrac,,binhrung,transmutative_path,64,48,80,1427.11.14,,keoaden,,trung,yes,1443.12.30,,
asia,vimdatrong_superregion,Y73,Y73_bulit,bulit,esak,sirtana,mystic_accord,48,48,80,1400.11.14,,sirtan,,pasiri,,1420.12.30,,
asia,vimdatrong_superregion,Y74,Y74_langba,langba,wani,paru,mystic_accord,32,80,48,1418.8.9,,peminong,,pelimkana,yes,1435.12.30,,
asia,vimdatrong_superregion,Y75,Y75_caksak,caksak,sajan,hujan,mystic_accord,64,80,48,1412.11.14,,tlagapatung,,tlagapatung,,1422.12.30,,
asia,vimdatrong_superregion,Y76,Y76_hijenpu_1,hijenpu,,hujan,mystic_accord,48,48,80,1409.11.14,,candiraya,,jaya_raya,,1438.12.30,,1.0
asia,vimdatrong_superregion,Y77,Y77_keraj,keraj,kuya,hujan,mystic_accord,80,64,96,1417.11.14,,kapabeng,,kapaklawan,,1435.12.30,,
asia,vimdatrong_superregion,Y78,Y78_bawa,bawa,ili,hujan,mystic_accord,32,32,96,1382.11.14,,kasepubeng,,bukit_bantay,,1400.12.30,,
asia,vimdatrong_superregion,Y79,Y79_lawa,lawa,kala,banyak,mystic_accord,16,16,32,1428.11.14,,kuwarmoh,,lelak,,1443.12.30,,
asia,vimdatrong_superregion,Y80,Y80_hutas,hutas,linga,banyak,mystic_accord,32,48,48,1419.11.14,,linkamtas,,menek_poko,,1440.12.30,,
asia,vimdatrong_superregion,Y81,Y81_kuwaru,kuwaru,,paru,mystic_accord,64,48,32,1425.11.14,,kuplukamba,,kuplukamba,,1440.12.30,,
asia,vimdatrong_superregion,Y82,Y82_gehet,gehet,sawul,banyak,mystic_accord,48,32,64,1428.11.14,,labanyak,,labanyak,,1440.12.30,,
asia,vimdatrong_superregion,Y83,Y83_rewi,rewi,sumet,paru,mystic_accord,64,96,64,1424.11.14,,kuta,,mesantay,,1444.10.30,,
asia,yanshen_superregion,Y85,Y85_fax,fax,akar,goldscale_kobold,accretive_path,32,48,48,1390.1.1,,balriza,,of_the_kindled_scale,,1397.6.11,,
asia,vimdatrong_superregion,Y86,Y86_hiderion,hiderion,,sunrise_elf,transmutative_path,48,48,48,1369.11.4,,azkare,,tonanzuir,,1438.2.2,,
asia,vimdatrong_superregion,Y87,Y87_nga,nga,nu,hinphat,transmutative_path,48,48,48,1400.5.12,,tawantad,,tidtam,,1420.1.1,,
asia,vimdatrong_superregion,Y88,Y88_narapati,narapati,,hinphat,transmutative_path,48,64,32,1424.5.12,,patu,,hinphat,,1440.1.1,,
asia,yanshen_superregion,Y89,Y89_zhong,zhong,,szitu,devouring_path,48,0,96,1411.8.8,,yuanszi,,lao,,1440.7.23,,
asia,gozengun_superregion,Y90,Y90_khald,khald,,kuuldaar,saanorgegh,48,32,64,1406.3.7,,tuiinond,,hookhoi,,1434.2.10,,
asia,gozengun_superregion,Y91,Y91_nurgai,nurgai,,kuuldaar,saanorgegh,64,80,96,1419.3.7,,lungarii,,bagaatun,yes,1440.2.10,,
asia,gozengun_superregion,Y92,Y92_dakash,dakash,,guwaadun,saanorgegh,64,48,80,1400.3.7,,kaashegaarch,,ulqujangho,,1428.2.10,,
asia,gozengun_superregion,Y93,Y93_jeonghun,jeonghun,,wonju,neokttareum,32,80,16,1400.5.7,1475.5.18,jaengujan,,gyo,,1420.1.1,1475.5.18,
asia,gozengun_superregion,Y94,Y94_hongdo,hongdo,,guwaadun,neokttareum,0,0,0,1400.3.6,1475.5.18,suyang,,jeon,,1420.1.1,1475.5.18,
asia,gozengun_superregion,Y95,Y95_seungman,seungman,,giteuni,neokttareum,0,0,0,1400.3.6,1475.5.18,nakseseom,,chae,,1420.1.1,1475.5.18,
asia,vimdatrong_superregion,Y97,Y97_sang,sang,,tamran,transmutative_path,96,48,80,1363.11.14,,tuan_caoban,,caoban,,1444.11.10,,
europe,western_cannor_superregion,Z02,Z02_castina,castina,,wexonard,regent_court,64,64,64,1419.5.11,,magdalaire,,of_aelthil,yes,1440.1.1,,
europe,western_cannor_superregion,Z03,Z03_aldresia,aldresia,,east_damerian,regent_court,32,96,0,1400.1.1,,bellacaire,,sil_na_deir_stial,yes,1440.1.1,,
europe,western_cannor_superregion,Z04,Z04_dominic,dominic,,wexonard,regent_court,80,32,48,1379.12.12,,indlebury,,of_indlebury,,1440.1.1,,
europe,western_cannor_superregion,Z06,Z06_walter_5,walter,,arannese,regent_court,0,16,16,1378.12.2,,brinkwick,,brinkwick,,1403.1.4,,5.0
europe,gerudia_superregion,Z08,Z08_sven_2,sven,,east_dalr,skaldhyrric_faith,32,64,64,1405.3.2,,konungrhavn,,bjarnsson,,1429.2.4,,2.0
europe,gerudia_superregion,Z09,Z09_leif,leif,af_nautakr,east_dalr,skaldhyrric_faith,48,32,48,1384.10.18,,skaldol,,unknown_dynasty,,1431.5.10,,
europe,gerudia_superregion,Z10,Z10_jansen,jansen,the_tall,west_dalr,skaldhyrric_faith,32,32,64,1402.4.10,,revrhavn,,unknown_dynasty,,1442.5.7,,
europe,gerudia_superregion,Z11,Z11_iver_3,iver,,east_dalr,skaldhyrric_faith,64,32,32,1389.3.7,,sidhalda,,sidaett,,1410.2.4,,3.0
europe,gerudia_superregion,Z12,Z12_vloki,vloki,,olavish,skaldhyrric_faith,64,48,80,1422.3.5,,naugsvol,,halvtarsson,,1435.2.23,,
europe,gerudia_superregion,Z13,Z13_steinar,steinar,av_redgarhavn,olavish,skaldhyrric_faith,64,32,16,1401.3.3,,redgarhavn,,unknown_dynasty,,1443.2.10,,
europe,gerudia_superregion,Z14,Z14_gunnar,gunnar,,olavish,skaldhyrric_faith,64,16,48,1411.3.17,,avnkaup,,vejordsson,,1435.7.10,,
europe,gerudia_superregion,Z15,Z15_karl_2,karl,,olavish,skaldhyrric_faith,32,0,96,1392.5.1,,urviksten,,ebonfrost,,1422.7.19,,2.0
europe,gerudia_superregion,Z16,Z16_olav_11,olav,,olavish,skaldhyrric_faith,48,64,32,1409.8.10,,olavsborg,,olavsson,,1438.2.28,,11.0
europe,gerudia_superregion,Z17,Z17_svala,svala,'the_crusher',fjord_troll,mountain_watchers,48,16,96,1407.3.7,,murtrhol,,hardrock,yes,1437.5.13,,
europe,gerudia_superregion,Z18,Z18_brasur,brasur,,gray_orc,old_dookan,96,80,96,1399.5.12,,bal_vroren,,frozenmaw,,1414.1.1,,
europe,gerudia_superregion,Z19,Z19_jayuk,jayuk,,gray_orc,old_dookan,80,32,16,1427.2.19,,giants_tears,,broken_jaw,,1437.1.7,,
europe,gerudia_superregion,Z20,Z20_dobro,dobro,,common_goblin,goblinic_shamanism,48,16,64,1404.11.15,,west_gulletpeak,,hideguzzler,,1444.1.1,,
europe,gerudia_superregion,Z21,Z21_ulrik_2,ulrik,,blue_reachman,regent_court,16,32,64,1430.3.2,,serpentback,,serpentsgard,,1431.2.12,,2.0
europe,gerudia_superregion,Z22,Z22_taelar,taelar,icewind,moon_elf,regent_court,32,64,0,1103.1.3,,celmaldor,,unknown_dynasty,,1443.7.2,,
europe,gerudia_superregion,Z23,Z23_patrik_2,patrik,,white_reachman,regent_court,0,0,80,1402.1.17,,esald,,of_esald,,1424.3.10,,2.0
europe,gerudia_superregion,Z24,Z24_toste,toste,,blue_reachman,regent_court,0,48,16,1400.3.6,,envermarck,,northman,,1439.12.2,,
europe,gerudia_superregion,Z25,Z25_anna,anna,,blue_reachman,regent_court,64,48,48,1396.8.9,,dinesck,,oakmonger,yes,1441.2.3,,
europe,gerudia_superregion,Z26,Z26_rycan_6,rycan,,old_alenic,regent_court,64,96,48,1401.10.1,,rycastle,,adshaw,,1432.10.7,,6.0
europe,gerudia_superregion,Z27,Z27_sandor,sandor,,white_reachman,regent_court,48,80,0,1391.10.24,,cedevik,,shipguide,,1421.4.3,,
europe,gerudia_superregion,Z28,Z28_valeran,valeran,,blue_reachman,regent_court,80,64,32,1402.11.24,,bayvic,,crownswright,,1442.6.2,,
europe,gerudia_superregion,Z29,Z29_awen,awen,,blue_reachman,regent_court,48,64,32,1385.10.21,,coldmarket,,haig,,1437.11.30,,
europe,gerudia_superregion,Z30,Z30_sessil,sessil,,blue_reachman,regent_court,64,16,32,1397.5.6,,everwharf,,yates,,1440.5.9,,
europe,gerudia_superregion,Z31,Z31_ricard,ricard,,blue_reachman,regent_court,16,64,80,1407.6.15,,reachspier,,frostgard,,1443.12.26,,
europe,gerudia_superregion,Z32,Z32_lan_1,lan,,blue_reachman,regent_court,0,48,32,1427.11.4,,alencay,,alencay,,1440.4.11,,1.0
europe,gerudia_superregion,Z33,Z33_coreg_2,coreg,,blue_reachman,regent_court,0,0,48,1427.10.13,,frostwall,,frostwall,,1430.12.12,,2.0
north_america,ruin_proper_superregion,Z43,Z43_aldarian_1,aldarian,,star_elf,elven_forebears,16,80,16,1144.8.1,,sella,,seawatcher,,1443.2.2,,1.0
europe,gerudia_superregion,Z47,Z47_mogdur,mogdur,,gray_orc,old_dookan,32,0,80,1402.4.2,,giantsmarch,,doombringer,,1429.1.1,,
europe,gerudia_superregion,Z48,Z48_alen_3,alen,,white_reachman,regent_court,48,16,64,1405.10.7,,rivsby,,alcarsson,,1440.1.1,,3.0
europe,gerudia_superregion,Z49,Z49_carlan_2,carlan,,white_reachman,regent_court,0,32,48,1405.10.7,,eskerborg,,alcarsson,,1440.1.1,,2.0
serpentspine,west_serpentspine_superregion,Z55,Z55_zoren,zoren,,darkscale_kobold,nimrithan,64,48,64,1422.12.2,,scavengers'_hovel,,darkscale,,1440.3.4,,
asia,yanshen_superregion,Z60,Z60_youji_1,youji,,beikling,devouring_path,32,32,48,1411.7.5,,tiaochi,,xion,,1425.2.18,,1.0
europe,western_cannor_superregion,Z68,Z68_lucian,lucian,the_fat,roilsardi,regent_court,32,32,64,1400.6.12,,toarnaire,,unknown_dynasty,,1428.3.18,,
europe,gerudia_superregion,Z88,Z88_reginleif,reginleif,,jarnklo_harpy,skaldhyrric_faith,48,48,48,1418.7.31,,vængrheim,,vebjornsdottir,yes,1429.2.4,,
europe,gerudia_superregion,Z89,Z89_gott,gott,,forest_troll,mountain_watchers,80,96,32,1421.4.4,,nednvidr,,skinwalker,,1440.2.4,,
,,Z97,Z97_torrieth,torrieth,,moon_elf,unknown_religion,96,96,48,1344.5.9,,BIRTHPLACE_PLACEHOLDER,,godspeaker,yes,1344.5.9,,
